3034921	Foeniculum
2891787	Macadamia tetraphylla
3190158	Citrus sinensis
5384390	Amaranthus cruentus
7467468	Vitis
3034046	Persea americana
7469645	Citrus paradisi
2738130	Astrocaryum standleyanum
2886749	Vitellaria
2704504	Arrhenatherum
3034508	Arracacia
3054413	Stillingia sebifera
2926960	Thymus
2882803	Arbutus unedo
3190127	Poncirus
3092408	Tragopogon
2888867	Rheum rhabarbarum
6109699	Phoenix dactylifera
2944679	Psophocarpus
3152250	Urena
7403263	Lactuca sativa
2889929	Tropaeolum
2857697	Allium cepa
5358534	Prosopis affinis
2942877	Crotalaria juncea
3060998	Manihot esculenta
2928907	Physalis
5359385	Trifolium ambiguum
2705978	Phyllostachys
2888942	Rumex
2982794	Vigna aconitifolia
2874569	Cucumis sativus
5330776	Colocasia esculenta
3155252	Annona
5285165	Pinus pinea
2704505	Arrhenatherum elatius
3083646	Spinacia
2962244	Lathyrus
5406684	Cola anomala
2963817	Lupinus luteus
3013395	Crataegus
3110905	Scorzonera hispanica
3181965	Acca
7903057	Brassica rapa
2885576	Chrysophyllum
3034742	Daucus carota
5350438	Phaseolus lunatus
3054350	Juglans
2736531	Areca catechu
6109611	Amaranthus caudatus
3189571	Garcinia mangostana
2706141	Pennisetum glaucum
2986192	Ribes nigrum
2888439	Papaver somniferum
2874672	Lagenaria siceraria
2982372	Vigna
2960767	Hedysarum
5359330	Trifolium subterraneum
2985250	Licania
7968287	Glycine
7678610	Raphanus sativus
2747303	Crocus
5554574	Tetragonia tetragonoides
2703277	Phalaris
3152253	Urena lobata
9033789	Rosmarinus officinalis
2891641	Averrhoa carambola
2706241	Lolium perenne
5421350	Canarium ovatum
2731882	Elaeis guineensis
3032984	Diospyros kaki
2965280	Medicago truncatula
5290052	Zea mays
3072436	Aleurites
9080185	Amaranthus hypochondriacus
3186061	Pimenta dioica
4170327	Macleania rupestris
9407103	Averrhoa
5407147	Annona cherimola
2706400	Triticum zhukovsky
2767031	Agave americana
3189834	Acer
7512166	Cinnamomum cassia
2706406	Triticum turgidum
5377858	Sapium sebiferum
3020791	Prunus avium
2888721	Sambucus
7393329	Cucurbita moschata
3030169	Diospyros
3034041	Persea
2704525	Digitaria
2888728	Sambucus nigra
4096336	Shorea aptera
2706416	Triticum vavilovii
2770610	Sansevieria trifasciata
4129708	Lolium multiflorum
2762950	Musa balbisiana
3001244	Malus domestica
2704468	Stipa tenacissima
8183892	Abelmoschus
2882140	Castanea
2703227	Zizania
2874506	Cucurbita
2889931	Tropaeolum tuberosum
2705965	Secale
2704987	Festuca heterophylla
2705064	Panicum
5384397	Amaranthus tricolor
2928551	Ipomoea batatas
2757347	Maranta
5392252	Cichorium intybus
2930262	Solanum tuberosum
5371746	Anthriscus cerefolium
5635774	Canarium harveyi
2873855	Linum
8971274	Beta vulgaris
3152658	Gossypium herbaceum
3152084	Corchorus olitorius
2705267	Cymbopogon nardus
3041022	Armoracia rusticana
2713455	Cyperus
5406687	Cola nitida
2882813	Vaccinium
7774084	Nasturtium
2757624	Curcuma longa
2963774	Lupinus
8185571	Spondias mombin
3086811	Parthenium argentatum
8677695	Zizyphus
2985429	Licania rigida
2705530	Tripsacum
3189634	Camellia
5828197	Cenchrus americanus
2960383	Cajanus cajan
2926615	Origanum majorana
5358525	Prosopis pallida
3034906	Petroselinum
3083518	Ullucus tuberosus
3234061	Abroma
7655426	Cucurbita maxima
8969026	Physalis philadelphica
3152547	Hibiscus cannabinus
2705307	Dactylis
3042751	Brassica juncea
2883346	Madhuca longifolia
2705966	Secale cereale
4105728	Triticum kiharae
8193935	Petroselinum crispum
3054399	Triadica sebifera
9527393	Asparagus
2884049	Pouteria
2974832	Vicia faba
8149923	Prunus persica
3051713	Lepidium
3152542	Hibiscus
3072692	Jatropha
3190592	Spondias
9206251	Helianthus annuus
2703455	Oryza
2703912	Saccharum officinarum
3034509	Arracacoa xanthorrhiza
3075433	Piper
2956684	Arachis
7795888	Triticum aestivum
2882316	Fagus sylvatica
5350005	Coronilla varia
3110888	Scorzonera
3723563	Agave lecheguilla
3071171	Hevea brasiliensis
3034774	Cuminum
5406697	Ceiba pentandra
2895528	Coffea canephora
3186060	Pimenta
2747430	Crocus sativus
2940361	Pisum
2706218	Lolium rigidum
2975767	Tamarindus
2952236	Lablab purpureus
2768885	Asparagus officinalis
8262702	Pastinaca sativa
5377042	Lepidium meyenii
3169013	Ilex
3086357	Piper nigrum
2705952	Eleusine
2984535	Humulus lupulus
7600717	Astragalus chinensis
3042925	Brassica carinata
5289698	Setaria italica
5289746	Phalaris aquatica
3190137	Fortunella
2705540	Paspalum
3189420	Mammea
2928756	Nicotiana
2706050	Hordeum
8003305	Ullucus
2955600	Lespedeza
5357013	Lotus corniculatus
2984359	Boehmeria nivea
3190431	Canarium
6402873	Physalis ixocarpa
2702822	Echinochloa frumentacea
5406817	Myristica fragrans
2984563	Artocarpus
3138327	Carthamus tinctorius
3152229	Durio
2986097	Ribes rubrum
5347845	Pisum sativum
2704132	Thinopyrum
5350466	Phaseolus coccineus
2761352	Maranta arundinacea
5358746	Trifolium semipilosum
2946864	Lens
2960919	Hedysarum coronarium
3084187	Opuntia
3152230	Durio zibethinus
2704463	Stipa
3152614	Abutilon theophrasti
2733781	Metroxylon sagu
7799711	Canavalia ensiformis
3075453	Mangifera
3119134	Helianthus
9009923	Pastinaca
5343253	Astragalus cicer
2982583	Vigna unguiculata
6406374	Dioscorea cayennensis
2769799	Agave foetida
5330758	Colocasia
5359499	Trifolium alpestre
5350010	Lens culinaris
5376565	Lepidium sativum
5290081	Alopecurus pratensis
2926882	Satureja
3169754	Dyera costulata
4108754	?Triticosecale neoblaringhemii
2965397	Medicago scutellata
7818643	Prunus armeniaca
3189421	Mammea americana
8911082	Amaranthus blitum
3034015	Laurus nobilis
3189661	Caryocar
3152205	Theobroma cacao
2930617	Solanum melongena
5360475	Trigonella foenum-graecum
5361888	Morus nigra
3029010	Syzygium
3190001	Litchi
2706056	Hordeum vulgare
3106707	Cichorium
8403992	Capsicum frutescens
2705090	Panicum miliaceum
2882849	Vaccinium corymbosum
3033987	Cinnamomum verum
5289953	Digitaria exilis
2951351	Mucuna
2926885	Satureja hortensis
5421345	Canarium indicum
2982714	Vigna subterranea
7463440	Triticum flaksbergeri
7333509	Achras
3189635	Camellia sinensis
3083823	Chenopodium
3071157	Hevea
2703325	Triticosecale
3152218	Ceiba
3138214	Carthamnus
3152661	Gossypium hirsutum
3083650	Atriplex
5358466	Prosopis chilensis
5421368	Anacardium occidentale
2706001	Phleum
2988638	Rubus
3190157	Citrus medica
3112344	Cynara
2891642	Oxalis
2706413	Triticum ispahanicum
5361889	Morus alba
2982753	Vigna umbellata
2964167	Lupinus albus
5358266	Ornithopus sativus
5333693	Achras zapota
2972544	Onobrychis
3083718	Atriplex halimus
3034922	Foeniculum vulgare
2930137	Solanum lycopersicum
2965200	Medicago
6447752	Chenopodium pallidicaule
2803463	Vanilla pompona
2874482	Carica
5350452	Phaseolus vulgaris
2882796	Arbutus
5359334	Trifolium vesiculosum
3024146	Eriobotrya japonica
2889373	Fagopyrum esculentum
3190164	Citrus aurantiifolia
3054191	Capparis
3001068	Malus
3074906	Vernicia fordii
2778511	Phormium tenax
2705751	Bambusa
5361880	Cannabis sativa
3054384	Triadica
2702955	Setaria
3152652	Gossypium
3029912	Fragaria ananassa
2884162	Pouteria sapota
2889372	Fagopyrum
5289947	Digitaria iburua
5414252	Ilex paraguariensis
5341442	Thymus vulgaris
2704913	Festuca
2928774	Nicotiana tabacum
2874620	Citrullus
2873861	Linum usitatissimum
2885828	Chrysophyllum cainito
2984538	Cannabis
2984573	Artocarpus altilis
3112364	Cynara cardunculus
3188663	Punica
5418629	Acca sellowiana
2706242	Lolium temulentum
3180085	Myrtus communis
2932944	Capsicum annuum
3034812	Apium
2990412	Rubus plicatus
2705264	Cymbopogon
3152582	Hibiscus sabdariffa
8270541	Pongamia
7931731	Prunus domestica
2974751	Vicia
2977677	Pueraria phaseoloides
2889755	Illicium
9151957	Medicago sativa
2756693	Zingiber
2947292	Cicer
5371879	Apium graveolens
2769796	Furcraea foetida
2973363	Trifolium
2962960	Lotus
5359660	Glycine max
2982508	Vigna angularis
3183002	Syzygium aromaticum
3083652	Atriplex nummularia
5289744	Phalaris canariensis
2932942	Capsicum chinense
5632734	Phaseolus dumosus
2757518	Curcuma
2984545	Morus
2944683	Psophocarpus tetragonolobus
2703910	Saccharum
3031774	Mespilus germanica
3172619	Sesamum
2766636	Agave sisalana
5333294	Castanea sativa
7883427	Triticum monococcum
3083586	Beta
3118288	Chrysanthemum cinerariifolium
3119175	Helianthus tuberosus
5290243	Elymus
3013206	Sorbus domestica
2932938	Capsicum baccatum
5358528	Prosopis alba
2965379	Medicago arborea
2706301	Coix lacryma-jobi
3083180	Bertholletia excelsa
3072953	Jatropha curcas
5421367	Anacardium
2706077	Andropogon
2704173	Poa
2888951	Rumex acetosa
3121581	Artemisia dracunculus
8057471	Smallanthus
2768129	Samuela
6370689	Capparis spinosa
3172622	Sesamum indicum
2703230	Zizania palustris
2705275	Cymbopogon citratus
3034645	Anethum
2931504	Solanum curtilobum
2716226	Cyperus esculentus
4108761	Triticosecale blaringhemii
2933951	Astragalus
2988444	Laurus
2760990	Musa
3189955	Blighia sapida
5362215	Cydonia oblonga
2952235	Lablab
5384064	Opuntia ficus-indica
3088622	Guizotia
3189691	Actinidia
5303275	Canna edulis
3152082	Corchorus capsularis
2703464	Oryza glaberimma
2704951	Festuca ovina
3189683	Shorea
2704922	Festuca rubra
3190512	Carapa
2886750	Vitellaria paradoxa
3074905	Vernicia
5359395	Trifolium angustifolium
5362573	Pyrus communis
3190007	Dimocarpus
5415040	Olea europaea
5371741	Anthriscus
2743233	Vanilla
2885024	Manilkara
2731881	Elaeis
5421126	Nephelium lappaceum
2874190	Passiflora edulis
8324121	Trifolium pratense
2684241	Pinus
2932943	Capsicum pubescens
2775604	Yucca carnerosana
3190598	Spondias purpurea
3013739	Crataegus azarolus
8279930	Amaranthus dubius
2984662	Simmonsia
5361886	Morus rubra
2769818	Furcraea macrophylla
2775496	Yucca
5547677	Abroma augustum
2736518	Areca
2874484	Carica papaya
7434655	Amomum
2886411	Palaquium
2757280	Zingiber officinale
3034740	Daucus
3054368	Juglans regia
3054287	Carya
9083975	Lavandula spica
9352366	Phormium
2984344	Boehmeria
3055103	Stillingia
2705322	Eragrostis
3152599	Abutilon
2706415	Triticum timopheevii
7883401	Manihot glaziovii
5350523	Phaseolus acutifolius
2986095	Ribes
3190459	Pistacia
3032317	Myrtus
2699414	Neoglaziovia variegata
3042506	Brassica
2874172	Passiflora
4132954	Lolium hybridum
2984588	Ficus
6403054	Solanum ajanhuiri
2705049	Zea
2962230	Ceratonia
5358478	Prosopis nigra
3060685	Manihot
2874875	Fagus
3140231	Lactuca
2759871	Elettaria cardamomum
3189694	Actinidia chinensis
2705532	Tripsacum laxum
5420901	Punica granatum
2874508	Cucurbita pepo
5372392	Vitis vinifera
2882739	Gaylussacia baccata
2702798	Echinochloa esculenta
5379830	Sapium
2965731	Glycyrrhiza
8080300	Pimpinella anisum
2926832	Perilla
2766202	Furcraea
5344922	Astragalus arenarius
2955722	Lespedeza cuneata
3034871	Coriandrum sativum
6313579	Triticosecale schlanstedtense
2706300	Coix
5356855	Lotus uliginosus
5361949	Simmondsia chinensis
5380041	Ricinus communis
2735116	Cocos
5358907	Trifolium alexandrinum
7534501	?Triticosecale semisecale
3152707	Abelmoschus esculentus
2984565	Artocarpus heterophyllus
2803398	Vanilla planifolia
2803401	Vanilla tahitensis
3083761	Atriplex hortensis
9624496	Allium
3189978	Nephelium
2704234	Poa alpina
3034646	Anethum graveolens
2927302	Lavandula
2733775	Metroxylon
8285917	Canavalia
2706325	Leymus
2762680	Musa acuminata
2986441	Cydonia
2964711	Lupinus mutabilis
3012146	Sorbus
2986185	Ribes uva-crispa
5301632	Amomum subulatum
4108761	?Triticosecale blaringhemii
5386938	Tragopogon porrifolius
2762470	Canna
3031724	Mespilus
5392243	Cichorium endivia
5288819	Ananas comosus
2874568	Cucumis
2874693	Ocimum
9014945	Phleum pratense
2964025	Lupinus angustifolius
2962057	Canavalia gladiata
2984534	Humulus
2855860	Allium schoenoprasum
3190171	Citrus limon
2705181	Sorghum bicolor
2706388	Triticum
2928509	Ipomoea
2705273	Cymbopogon winterianus
2732076	Phoenix
3083728	Atriplex patula
2928997	Solanum
3838648	Carica pentagona
2705236	Alopecurus
3084862	Tetragonia
2895345	Coffea arabica
5356488	Lathyrus sativus
3054289	Carya illinoinensis
3189954	Blighia
5353770	Arachis hypogaea
2972595	Onobrychis viciifolia
3120641	Artemisia
3040962	Raphanus
4108754	Triticosecale neoblaringhemii
3189556	Garcinia
5420380	Psidium guajava
5406686	Cola verticillata
2874570	Cucumis melo
3189662	Caryocar nuciferum
2960263	Cajanus
2766866	Agave letonae
3189684	Shorea robusta
2874671	Lagenaria
5304422	Samuela carnerosana
6109535	Trifolium hybridum
7534501	Triticosecale semisecale
5359246	Trifolium arvense
2967979	Ornithopus
2735117	Cocos nucifera
2874621	Citrullus lanatus
2706217	Lolium
3190585	Pistacia vera
7661971	Bambusa vulgaris
5341394	Perilla frutescens
2974664	Pachyrhizus
2947798	Phaseolus
2766430	Agave
2705325	Eragrostis tef
2755105	Dioscorea rotundata
2888863	Rheum
2706200	Amblyopyrum
2954005	Lespedeza stipulacea
3189859	Acer saccharum
3057656	Croton tiglium
3085074	Amaranthus
3020559	Prunus
2971095	Melilotus albus
2767123	Agave fourcroydes
5359175	Trifolium resupinatum
3083935	Chenopodium quinoa
3152143	Cola
6402139	Solanum juzepczukii
3152840	Myristica
2883218	Madhuca
2766877	Agave cantala
2941719	Crotalaria
8512398	Mentha xpiperita
2705180	Sorghum
5406685	Cola acuminata
4930679	Aleurites moluccanus
2874612	Sechium edule
6313579	?Triticosecale schlanstedtense
2926884	Satureja montana
3042845	Brassica oleracea
2705957	Eleusine coracana
2882726	Gaylussacia
2926633	Rosmarinus
2993094	Rubus idaeus
2982533	Vigna mungo
2705290	Avena sativa
5289756	Phalaris arundinacea
2703201	Cenchrus
9122666	Salsola vermiculata
3022502	Prunus dulcis
3024121	Eriobotrya
2895315	Coffea
2705193	Agropyron
3083647	Spinacia oleracea
2754476	Dioscorea alata
3083179	Bertholletia
2891751	Oxalis tuberosa
2703501	Aegilops
3150746	Chrysanthemum
3086782	Parthenium
2702794	Echinochloa
2705200	Agropyron desertorum
3057454	Croton
2856681	Allium sativum
5358748	Trifolium repens
7520030	Palaquium gutta
5421184	Fortunella japonica
2926612	Origanum vulgare
5356841	Lotus subbiflorus
3032212	Corchorus
3029779	Fragaria
3190008	Dimocarpus longan
2885158	Manilkara zapota
2706434	Agrostis
2986532	Pyrus
2704651	Lygeum spartum
5290168	Phyllostachys edulis
5361909	Ficus carica
2971024	Melilotus officinalis
2926611	Origanum
3074907	Aleurites fordii
3190155	Citrus
2888431	Papaver
8584304	Guizotia abyssinica
7106306	Vasconcellea
8646870	Citrus xparadisi
3034784	Pimpinella
8307113	Trifolium rueppellianum
2704178	Poa pratensis
3086140	Mirabilis
3042636	Brassica napus
4924408	Melilotus
2932937	Capsicum
3172244	Olea
2705308	Dactylis glomerata
2975768	Tamarindus indica
2875967	Corylus
3190002	Litchi chinensis
2706389	Triticum durum
2970763	Prosopis
3169753	Dyera
3034870	Coriandrum
3158021	Asimina
3831178	Citrus myrtifolia
8695059	Fragaria xananassa
2975014	Vicia sativa
6403105	Solanum quitoense
2705196	Agropyron cristatum
5359378	Trifolium incarnatum
2706112	Andropogon gayanus
7270761	Actinidea deliciosa
3187232	Psidium
2943640	Coronilla
3190638	Mangifera indica
9677827	Sechium
2705282	Avena
2704650	Lygeum
5289461	Typha angustifolia
2889756	Illicium verum
2699413	Neoglaziovia
2965438	Medicago rigidula
5330901	Xanthosoma sagittifolium
2754367	Dioscorea
3086230	Mirabilis expansa
2984934	Theobroma
2981525	Trigonella
2703325	xTriticosecale
2965924	Pongamia glabra
3190172	Citrus reticulata
2731920	Elaeis oleifera
2704179	Poa annua
2699430	Ananas
2872044	Xanthosoma
3158040	Asimina triloba
4104794	Triticum ?petropavlovskyi
2703459	Oryza sativa
3041017	Armoracia
2965354	Medicago falcata
2951499	Mucuna pruriens
2706129	Pennisetum
2947311	Cicer arietinum
2875979	Corylus avellana
2705610	Paspalum scrobiculatum
3033980	Cinnamomum
3083944	Salsola
5356354	Ceratonia siliqua
2927173	Mentha
4930698	Manihot carthagenensis
2706435	Agrostis stolonifera
2927096	Ocimum basilicum
2982380	Vigna radiata
2974683	Pachyrhizus erosus
2762907	Musa textilis
2891785	Macadamia integrifolia
3145311	Smallanthus sonchifolius
7777960	Vaccinium macrocarpon
3034775	Cuminum cyminum
3039423	Zizyphus jujuba
3021922	Prunus cerasus
8707933	Mentha piperita
3625068	Citrullus vulgaris
2891784	Macadamia
2965732	Glycyrrhiza glabra
3190513	Carapa guianensis
3152251	Urena sinuata
5708806	Nasturtium officinale
2738048	Astrocaryum
2770498	Sansevieria
9188216	Ricinus
2977604	Pueraria
